idade,genero,ds_ensino_medio,ds_ingresso,cd_curso,valor_mensalidade_liquido,qtd_mensalidade_paga_atraso,qtd_semestres_curso,qtd_reprovacoes,coeficiente_rendimento,situacao,evasao,media_acessos_por_dia,semestres_existencia_curso,categoria_motivo_cancelamento,qtd_professores,qtd_professores_mestrado,qtd_professores_doutorado,qtd_professores_especialista,qtd_professores_graduado,qtd_professores_M,qtd_professores_F,idade_media_professores,cluster
33,F,Escola Pública,Segunda Graduação,ADM_EAD,362.52914,4,8,2,6.39,CONCLUIDO,0,2.0303030303030303,8,NA,15.0,5,2,8,0,3,12,43.2,3
33,F,Escola Pública,Segunda Graduação,ADM_EAD,362.52914,7,8,2,6.39,CONCLUIDO,0,2.0303030303030303,8,NA,1.0,1,0,0,0,1,0,43.0,2
33,F,Escola Pública,Segunda Graduação,LET_EAD,300.8482,12,8,9,7.34,CONCLUIDO,0,2.0303030303030303,10,NA,10.0,4,1,5,0,0,10,42.0,2
33,F,Escola Pública,Segunda Graduação,LET_EAD,300.8482,12,8,9,7.34,CONCLUIDO,0,2.0303030303030303,10,NA,10.0,4,1,5,0,0,10,42.0,2
27,F,Escola Pública,Segunda Graduação,PED_EAD,196.534,6,8,4,7.67,CONCLUIDO,0,0.2647887323943662,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
31,F,Não informado,Vestibular,GESFIN_EAD,99.0,5,4,5,5.69,CONCLUIDO,0,0.5289256198347108,8,NA,16.0,4,2,9,1,3,13,41.375,1
31,F,Não informado,Vestibular,PED_EAD,151.18,2,8,3,8.02,CONCLUIDO,0,0.5289256198347108,13,NA,16.0,4,2,8,2,1,15,45.125,4
54,F,Não informado,Transferência,LIC_PED_EAD,363.62,6,8,7,3.56,ABANDONO,1,0.3363363363363363,4,Questões Financeiras,17.0,5,2,8,2,1,16,45.64705882352941,0
37,F,Não informado,Segunda Graduação,PED_EAD,98.99898,3,8,3,7.35,CONCLUIDO,0,1.1578947368421053,13,NA,16.0,4,2,8,2,1,15,45.125,4
29,F,Não informado,Reingresso,PED_EAD,151.18,10,8,11,5.68,ABANDONO,1,0.18732782369146,13,Questões Financeiras,3.0,1,0,1,1,0,3,43.66666666666666,2
50,F,Não informado,Vestibular,PED_EAD,151.18,5,8,10,6.44,CONCLUIDO,0,1.1671388101983002,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
23,M,Escola Pública,Vestibular,PED_EAD,133.53,2,8,6,7.45,CONCLUIDO,0,0.1349862258953168,13,NA,16.0,4,2,8,2,1,15,45.125,4
33,M,Não informado,Vestibular,PED_EAD,133.53,2,8,9,6.63,CONCLUIDO,0,0.425287356321839,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
43,F,Não informado,Vestibular,EDU.ESP_EAD,307.98614,0,8,0,8.52,CONCLUIDO,0,1.477777777777778,10,NA,9.0,1,0,7,1,1,8,44.888888888888886,2
43,F,Não informado,Vestibular,GESFIN_EAD,299.91,0,4,2,6.53,CONCLUIDO,0,1.477777777777778,8,NA,16.0,4,2,9,1,3,13,41.375,1
43,F,Não informado,Vestibular,GESFIN_EAD,299.91,1,4,2,6.53,CONCLUIDO,0,1.477777777777778,8,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
43,F,Não informado,Vestibular,HIST_EAD,307.80433,0,8,1,6.57,CONCLUIDO,0,1.477777777777778,10,NA,11.0,2,2,5,2,1,10,46.18181818181818,0
43,F,Não informado,Vestibular,HIST_EAD,307.80433,1,8,1,6.57,CONCLUIDO,0,1.477777777777778,10,NA,1.0,1,0,0,0,0,1,54.0,2
42,F,Escola Pública,Vestibular,GESFIN_EAD,264.06072,3,4,0,6.0,ABANDONO,1,0.1782178217821782,8,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
23,F,Não informado,Vestibular,PED_EAD,307.80433,1,8,4,6.65,CONCLUIDO,0,0.9113573407202216,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
23,F,Não informado,Vestibular,PED_EAD,307.80433,1,8,4,6.65,CONCLUIDO,0,0.9113573407202216,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
41,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,0,4,0,6.68,CONCLUIDO,0,1.0924657534246576,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
41,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,0,4,0,6.68,CONCLUIDO,0,1.0924657534246576,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
31,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,8.27,CONCLUIDO,0,0.356353591160221,13,NA,16.0,4,2,8,2,1,15,45.125,4
35,F,Não informado,Vestibular,PED_EAD,196.534,5,8,12,4.92,CONCLUIDO,0,0.2790697674418604,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
35,F,Não informado,Vestibular,PED_EAD,196.534,11,8,12,4.92,CONCLUIDO,0,0.2790697674418604,13,NA,4.0,2,0,1,1,0,4,43.75,2
45,M,Não informado,Vestibular,BED_FIS_EAD,307.98614,3,8,3,0.13,ABANDONO,1,0.4827586206896552,4,Problemas Técnicos ou Administrativos,11.0,2,0,8,1,1,10,46.45454545454545,0
22,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,6.97,CONCLUIDO,0,2.5234159779614327,13,NA,8.0,4,1,3,0,2,6,44.625,2
22,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,6.97,CONCLUIDO,0,2.5234159779614327,13,NA,4.0,2,0,2,0,0,4,43.25,2
38,F,Não informado,Reingresso,PED_EAD,196.534,0,8,5,7.18,CONCLUIDO,0,0.9750692520775625,13,NA,16.0,4,2,8,2,1,15,45.125,4
23,F,Não informado,Vestibular,PED_EAD,151.18,5,8,2,8.14,CONCLUIDO,0,0.4876033057851239,13,NA,16.0,4,2,8,2,1,15,45.125,4
43,F,Não informado,Vestibular,LET_EAD,151.18,5,8,10,6.74,CONCLUIDO,0,1.1643454038997214,10,NA,10.0,4,1,5,0,0,10,42.0,2
43,F,Não informado,Vestibular,LET_EAD,151.18,12,8,10,6.74,CONCLUIDO,0,1.1643454038997214,10,NA,10.0,4,1,5,0,0,10,42.0,2
37,F,Não informado,Segunda Graduação,PED_EAD,226.77,0,8,0,9.03,CONCLUIDO,0,0.4597701149425287,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
26,F,Não informado,Vestibular,PED_EAD,0.0,1,8,0,8.03,CONCLUIDO,0,0.1270718232044199,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
40,F,Escola Pública,Vestibular,PED_EAD,302.36,3,8,1,8.64,CONCLUIDO,0,0.299168975069252,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
39,F,Não informado,Segunda Graduação,ED.FIS_EAD,98.99898,3,8,0,8.45,CONCLUIDO,0,0.3038674033149171,6,NA,7.0,3,2,1,1,4,3,46.42857142857143,2
39,F,Não informado,Segunda Graduação,ED.FIS_EAD,98.99898,4,8,0,8.45,CONCLUIDO,0,0.3038674033149171,6,NA,4.0,2,1,0,1,2,2,46.0,2
40,F,Não informado,Vestibular,LET_EAD,151.18,2,8,7,6.93,CONCLUIDO,0,0.2727272727272727,10,NA,10.0,4,1,5,0,0,10,42.0,2
39,F,Escola Privada,Vestibular,PED_EAD,151.18,0,8,1,8.1,CONCLUIDO,0,2.050561797752809,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
44,F,Escola Pública,Vestibular,PED_EAD,1632.2,8,8,1,7.92,CONCLUIDO,0,0.2920110192837465,13,NA,16.0,4,2,8,2,1,15,45.125,0
23,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,20,4.79,CONCLUIDO,0,0.5068870523415978,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
23,F,Escola Pública,Vestibular,PED_EAD,151.18,3,8,20,4.79,CONCLUIDO,0,0.5068870523415978,13,NA,4.0,2,0,1,1,0,4,43.75,2
33,F,Não informado,Vestibular,PED_EAD,151.18,1,8,9,6.69,CONCLUIDO,0,0.1377410468319559,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
57,F,Não informado,Transferência,GES_PUB_EAD,264.06072,0,4,0,7.83,CONCLUIDO,0,2.408839779005525,4,NA,12.0,2,1,8,1,2,10,42.083333333333336,1
57,F,Não informado,Transferência,GES_PUB_EAD,264.06072,0,4,0,7.83,CONCLUIDO,0,2.408839779005525,4,NA,6.0,1,1,4,0,0,6,46.0,0
57,F,Não informado,Transferência,GES_REC_HUM,133.53,0,4,1,7.26,CONCLUIDO,0,2.408839779005525,13,NA,17.0,4,2,11,0,3,14,42.64705882352941,1
26,F,Não informado,Vestibular,LIC_LET_EAD,307.80433,2,8,0,8.25,CURSANDO,0,2.080332409972299,4,NA,15.0,5,0,9,1,3,12,43.53333333333333,3
26,F,Não informado,Vestibular,LIC_LET_EAD,307.80433,2,8,0,8.25,TRANSF. INT.,0,2.080332409972299,4,NA,12.0,2,0,8,2,0,12,43.833333333333336,4
26,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,7.63,CONCLUIDO,0,2.080332409972299,4,NA,15.0,5,0,8,2,0,15,45.0,4
44,M,Não informado,Reingresso,PED_EAD,196.534,12,8,13,4.74,CONCLUIDO,0,0.1379310344827586,13,NA,14.0,6,0,7,1,0,14,45.642857142857146,4
33,F,Não informado,Vestibular,LET_EAD,151.18,5,8,2,8.37,ABANDONO,1,0.6225895316804407,10,Questões Financeiras,10.0,4,1,5,0,0,10,42.0,2
28,F,Escola Privada,Vestibular,PED_EAD,151.18,6,8,11,6.19,CONCLUIDO,0,0.2779369627507163,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
53,F,Não informado,Segunda Graduação,PED_EAD,226.77,2,8,1,8.55,CONCLUIDO,0,0.3605015673981191,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
36,F,Escola Privada,Vestibular,PED_EAD,151.18,0,8,0,8.61,CONCLUIDO,0,0.2651933701657458,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
33,F,Escola Pública,Reingresso,PED_EAD,196.534,0,8,1,7.64,CONCLUIDO,0,2.0941828254847645,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
33,F,Escola Pública,Reingresso,PED_EAD,196.534,0,8,1,7.64,CONCLUIDO,0,2.0941828254847645,13,NA,4.0,2,0,1,1,0,4,43.75,2
51,M,Escola Privada,Vestibular,HIST_EAD,151.18,1,8,0,8.93,CONCLUIDO,0,1.14010989010989,10,NA,16.0,6,1,8,1,0,16,42.875,4
31,M,Escola Pública,Vestibular,BED_FIS_EAD,307.98614,0,8,1,2.9,TRANCADA,0,0.4342105263157895,4,NA,11.0,2,0,8,1,1,10,46.45454545454545,0
45,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.93,CONCLUIDO,0,1.0386740331491713,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
45,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.93,CONCLUIDO,0,1.0386740331491713,13,NA,15.0,5,0,9,1,0,15,43.8,4
22,F,Escola Pública,Vestibular,LIC_PED_EAD,307.80433,0,8,0,7.2,TRANCADA,0,0.0828729281767955,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
44,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,8.97,CONCLUIDO,0,0.4425287356321839,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
33,F,Não informado,Transferência,PROC_GERE,99.0,0,4,14,4.15,CONCLUIDO,0,1.469208211143695,14,NA,13.0,2,2,8,1,4,9,41.0,1
33,F,Não informado,Transferência,PROC_GERE,99.0,3,4,14,4.15,CONCLUIDO,0,1.469208211143695,14,NA,15.0,3,2,10,0,3,12,41.8,1
44,F,Não informado,Vestibular,PED_EAD,151.18,10,8,2,8.48,CONCLUIDO,0,0.7851239669421488,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
38,F,Não informado,Vestibular,PED_EAD,151.18,3,8,0,8.84,CONCLUIDO,0,0.5706371191135734,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
37,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,9.06,CONCLUIDO,0,2.1727019498607243,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
23,F,Não informado,Vestibular,MAT_EAD,287.0025,0,8,1,8.44,CONCLUIDO,0,0.925414364640884,8,NA,3.0,2,0,1,0,0,3,41.66666666666666,2
23,F,Não informado,Vestibular,MAT_EAD,287.0025,0,8,1,8.44,CONCLUIDO,0,0.925414364640884,8,NA,2.0,2,0,0,0,0,2,45.0,2
25,F,Escola Pública,Vestibular,PED_EAD,218.966025,2,8,3,8.18,CONCLUIDO,0,0.3944444444444444,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
25,F,Escola Pública,Vestibular,PED_EAD,218.966025,2,8,3,8.18,CONCLUIDO,0,0.3944444444444444,13,NA,14.0,6,0,7,1,0,14,45.642857142857146,4
35,F,Não informado,Vestibular,PED_EAD,151.18,1,8,0,8.15,CONCLUIDO,0,1.6850828729281768,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
55,F,Não informado,Reingresso,LIC_PED_EAD,307.98614,1,8,1,7.53,TRANCADA,0,0.0581717451523545,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
36,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,9.11,CONCLUIDO,0,0.5184135977337111,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
30,F,Não informado,Vestibular,ED.FIS_EAD,285.820725,1,8,0,8.14,CONCLUIDO,0,1.9478021978021975,6,NA,7.0,3,2,1,1,4,3,46.42857142857143,2
30,F,Não informado,Vestibular,ED.FIS_EAD,285.820725,1,8,0,8.14,CONCLUIDO,0,1.9478021978021975,6,NA,4.0,2,1,0,1,2,2,46.0,2
23,F,Não informado,Segunda Graduação,GES_MAR_EAD,114.41592,0,4,0,8.4,CONCLUIDO,0,0.4558303886925795,4,NA,4.0,0,1,3,0,0,4,40.0,2
43,F,Não informado,Vestibular,PED_EAD,98.9995,0,8,0,8.45,CONCLUIDO,0,0.8729281767955801,13,NA,3.0,1,0,1,1,0,3,43.66666666666666,2
43,F,Não informado,Vestibular,PED_EAD,98.9995,0,8,0,8.45,CONCLUIDO,0,0.8729281767955801,13,NA,4.0,2,0,1,1,0,4,43.75,2
23,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.97,CONCLUIDO,0,0.4861878453038674,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
29,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.51,CONCLUIDO,0,0.5911602209944752,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
47,F,Não informado,Transferência,PROC_GERE,98.9995,2,4,4,6.29,CONCLUIDO,0,0.2100591715976331,14,NA,13.0,2,2,8,1,4,9,41.0,1
45,F,Escola Pública,Vestibular,PED_EAD,196.534,0,8,0,9.14,CONCLUIDO,0,0.6253443526170799,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
24,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,8.04,CONCLUIDO,0,1.1013986013986017,4,NA,20.0,9,1,9,1,3,17,43.05,3
24,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,8.04,CONCLUIDO,0,1.1013986013986017,4,NA,15.0,5,0,8,2,0,15,45.0,4
24,F,Não informado,Vestibular,PED_EAD,151.18,0,8,5,7.46,CONCLUIDO,0,1.6873239436619718,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,7,5.22,CONCLUIDO,0,0.518840579710145,4,NA,17.0,5,2,8,2,1,16,45.64705882352941,0
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,3,8,7,5.22,CONCLUIDO,0,0.518840579710145,4,NA,14.0,4,0,9,1,0,14,43.642857142857146,4
28,M,Não informado,Vestibular,CIC_EAD,218.59461,0,8,4,6.74,CONCLUIDO,0,0.598314606741573,8,NA,4.0,1,2,1,0,2,2,40.75,2
28,M,Não informado,Vestibular,CIC_EAD,218.59461,0,8,4,6.74,CONCLUIDO,0,0.598314606741573,8,NA,1.0,0,1,0,0,0,1,41.0,2
40,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.48,CONCLUIDO,0,0.5623268698060941,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
47,F,Não informado,Reingresso,PED_EAD,302.36,5,8,21,3.04,TRANCADA,0,0.0229226361031518,13,NA,8.0,4,1,3,0,2,6,44.625,2
42,M,Não informado,Vestibular,LET_EAD,151.18,1,8,9,7.13,CONCLUIDO,0,0.0,10,NA,10.0,4,1,5,0,0,10,42.0,2
47,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.56,CONCLUIDO,0,1.2513812154696131,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Não informado,Vestibular,PED_EAD,151.18,14,8,0,7.93,CONCLUIDO,0,0.9805555555555556,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Escola Pública,Vestibular,PED_EAD,257.00600000000003,2,8,4,7.66,CONCLUIDO,0,0.4565826330532213,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Escola Pública,Vestibular,PED_EAD,257.00600000000003,2,8,4,7.66,CONCLUIDO,0,0.4565826330532213,13,NA,15.0,5,0,9,1,0,15,43.8,4
44,F,Não informado,Vestibular,PED_EAD,151.18,5,8,3,7.83,ABANDONO,1,0.6289308176100629,13,Questões Financeiras,15.0,5,1,8,1,0,15,42.13333333333333,4
36,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.3,CONCLUIDO,0,0.977961432506887,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
38,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,9.28,CONCLUIDO,0,0.6704225352112676,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
44,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.46,CONCLUIDO,0,0.6703601108033241,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
48,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.76,CONCLUIDO,0,0.955922865013774,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
43,F,Não informado,Vestibular,PED_EAD,151.18,1,8,2,8.04,CONCLUIDO,0,0.0,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
48,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,8.91,CONCLUIDO,0,0.4475138121546961,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
39,F,Não informado,Vestibular,ADM_EAD,308.16795,0,8,6,5.34,CONCLUIDO,0,0.6376811594202898,8,NA,15.0,5,2,8,0,3,12,43.2,3
39,F,Não informado,Vestibular,ADM_EAD,308.16795,0,8,6,5.34,CONCLUIDO,0,0.6376811594202898,8,NA,1.0,1,0,0,0,1,0,43.0,2
48,F,Não informado,Vestibular,PED_EAD,257.00600000000003,3,8,0,9.17,CONCLUIDO,0,0.461756373937677,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
37,M,Não informado,Transferência,ADM_EAD,308.16795,0,8,7,4.9,CONCLUIDO,0,0.736231884057971,8,NA,15.0,5,2,8,0,3,12,43.2,3
37,M,Não informado,Transferência,ADM_EAD,308.16795,2,8,7,4.9,CONCLUIDO,0,0.736231884057971,8,NA,1.0,1,0,0,0,1,0,43.0,2
37,M,Não informado,Reingresso,ADM_EAD,307.98614,0,8,0,7.66,CONCLUIDO,0,0.7306501547987616,8,NA,14.0,2,2,8,2,3,11,45.57142857142857,0
37,M,Não informado,Reingresso,ADM_EAD,307.98614,0,8,0,7.66,CONCLUIDO,0,0.7306501547987616,8,NA,12.0,2,1,8,1,1,11,45.333333333333336,0
27,F,Não informado,Vestibular,ADM_EAD,115.3053,0,8,1,7.23,CONCLUIDO,0,0.432258064516129,8,NA,5.0,2,2,1,0,3,2,38.4,2
27,F,Não informado,Vestibular,ADM_EAD,115.3053,0,8,1,7.23,CONCLUIDO,0,0.432258064516129,8,NA,2.0,1,1,0,0,0,2,41.0,2
45,F,Escola Pública,Vestibular,PED_EAD,151.18,1,8,1,8.03,CONCLUIDO,0,1.0521739130434782,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
45,F,Escola Pública,Vestibular,PED_EAD,151.18,1,8,1,8.03,CONCLUIDO,0,1.0521739130434782,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
41,F,Não informado,Vestibular,PED_EAD,151.18,13,8,2,8.29,CONCLUIDO,0,1.1022099447513811,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
37,M,Não informado,Vestibular,CIC_EAD,285.820725,0,8,0,8.16,CONCLUIDO,0,2.238636363636364,8,NA,4.0,1,2,1,0,2,2,40.75,2
37,M,Não informado,Vestibular,CIC_EAD,285.820725,0,8,0,8.16,CONCLUIDO,0,2.238636363636364,8,NA,1.0,0,1,0,0,0,1,41.0,2
40,F,Não informado,Vestibular,HIST_EAD,257.00600000000003,0,8,0,8.89,CONCLUIDO,0,1.1420612813370474,10,NA,16.0,6,1,8,1,0,16,42.875,4
45,F,Escola Pública,Vestibular,PED_EAD,151.18,13,8,0,8.07,CONCLUIDO,0,0.5125348189415042,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
42,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.4,CONCLUIDO,0,0.3994490358126721,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
29,F,Não informado,Vestibular,PED_EAD,151.18,0,8,1,8.47,CONCLUIDO,0,0.5738161559888579,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
29,F,Escola Pública,Segunda Graduação,PED_EAD,249.991248,2,8,3,7.73,CONCLUIDO,0,0.1900826446280991,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
32,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.68,CONCLUIDO,0,0.927170868347339,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Não informado,Vestibular,PROC_GERE,133.53,0,4,7,5.74,CONCLUIDO,0,0.2024539877300613,14,NA,15.0,3,2,10,0,3,12,41.8,1
27,F,Não informado,Vestibular,PED_EAD,257.00600000000003,0,8,4,7.6,CONCLUIDO,0,1.7083333333333333,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
27,F,Não informado,Vestibular,PED_EAD,257.00600000000003,0,8,4,7.6,CONCLUIDO,0,1.7083333333333333,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
45,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.26,CONCLUIDO,0,1.2154696132596683,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
42,F,Não informado,Vestibular,PED_EAD,151.18,12,8,1,8.12,CONCLUIDO,0,0.8365650969529086,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
30,F,Não informado,Reingresso,CIC_EAD,168.825,6,8,0,7.73,CONCLUIDO,0,1.1299093655589123,8,NA,4.0,1,2,1,0,2,2,40.75,2
30,F,Não informado,Reingresso,CIC_EAD,168.825,12,8,0,7.73,CONCLUIDO,0,1.1299093655589123,8,NA,1.0,0,1,0,0,0,1,41.0,2
24,F,Não informado,Vestibular,PED_EAD,151.18,4,8,9,6.47,ABANDONO,1,0.6687898089171974,13,Questões Financeiras,3.0,1,0,1,1,0,3,43.66666666666666,2
24,F,Não informado,Vestibular,PED_EAD,151.18,9,8,9,6.47,CONCLUIDO,0,0.6687898089171974,13,NA,4.0,2,0,1,1,0,4,43.75,2
25,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,2,7.8,CONCLUIDO,0,0.7110481586402266,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
25,F,Escola Pública,Vestibular,PRO_GER_EAD,264.06072,1,4,0,6.65,CONCLUIDO,0,0.7110481586402266,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
25,F,Escola Pública,Vestibular,PRO_GER_EAD,264.06072,1,4,0,6.65,CONCLUIDO,0,0.7110481586402266,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
23,F,Não informado,Vestibular,PED_EAD,151.18,3,8,2,7.88,CONCLUIDO,0,1.123249299719888,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
23,F,Não informado,Vestibular,PED_EAD,151.18,5,8,2,7.88,CONCLUIDO,0,1.123249299719888,13,NA,15.0,5,0,9,1,0,15,43.8,4
23,F,Não informado,Vestibular,PED_EAD,151.18,1,8,0,8.74,CONCLUIDO,0,0.3681159420289855,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
35,F,Não informado,Reingresso,PROC_GERE,133.53,0,4,8,5.06,CONCLUIDO,0,0.3204419889502762,14,NA,15.0,3,2,10,0,3,12,41.8,1
39,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,7.82,CONCLUIDO,0,0.6332378223495702,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
41,F,Escola Privada,Vestibular,PED_EAD,151.18,0,8,2,7.52,CONCLUIDO,0,0.9232954545454546,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
41,F,Escola Privada,Vestibular,PED_EAD,151.18,0,8,2,7.52,CONCLUIDO,0,0.9232954545454546,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
39,F,Escola Pública,Vestibular,PED_EAD,151.18,0,8,0,8.55,CONCLUIDO,0,0.4972375690607735,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
41,F,Não informado,Vestibular,LET_EAD,151.18,1,8,5,7.0,TRANCADA,0,1.0280898876404494,10,NA,10.0,4,1,5,0,0,10,42.0,2
41,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,0,8.8,CONCLUIDO,0,1.0280898876404494,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
39,F,Não informado,Vestibular,PED_EAD,135.06,0,8,0,8.71,CONCLUIDO,0,0.5441988950276243,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
33,F,Não informado,Segunda Graduação,GES_MAR_EAD,86.66927999999999,0,4,0,8.45,CONCLUIDO,0,3.303867403314917,4,NA,4.0,0,1,3,0,0,4,40.0,2
37,F,Não informado,Vestibular,PED_EAD,151.18,0,8,0,8.41,CONCLUIDO,0,0.9916897506925209,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
49,F,Não informado,Vestibular,PED_EAD,257.00600000000003,0,8,0,8.81,CONCLUIDO,0,0.3880126182965299,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
34,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,0,4,1,7.49,CONCLUIDO,0,0.8277153558052435,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
34,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,1,4,1,7.49,CONCLUIDO,0,0.8277153558052435,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
37,M,Escola Pública,Vestibular,LOGIST,133.53,6,4,2,6.99,CONCLUIDO,0,0.1895604395604395,14,NA,17.0,4,2,11,0,3,14,42.64705882352941,1
26,F,Não informado,Reingresso,PED_EAD,151.18,0,8,0,8.42,CONCLUIDO,0,0.5454545454545454,13,NA,4.0,2,0,2,0,0,4,43.25,2
34,F,Não informado,Vestibular,PED_EAD,212.982384,0,8,0,9.22,CONCLUIDO,0,0.475,13,NA,15.0,5,1,8,1,0,15,42.13333333333333,4
54,F,Não informado,Vestibular,LET_EAD,241.888,4,8,2,8.39,CONCLUIDO,0,1.4182825484764543,10,NA,10.0,4,1,5,0,0,10,42.0,2
